USER_ID,GENDER,IS_SATISFIED,AGE,OWN_HOUSE,CREDIT_SCORE,DEPOSIT,WITHDRAWAL,PURCHASE_PARTNERS,PURCHASES,PAYMENT_CARDS,CC_RECOMMEND,CC_DISLIKED,CC_LIKED,CC_APPLICATION_BEGIN,APP_DOWNLOADED,WEB_USER,APP_WEB_USER,IOS_USER,ANDRIOD_USER,TOT_PHONE_REG,PAYMENT_TYPE,LOAN_WAITING,LOAN_CANCELLED,LOAN_RECEIVED,LOAN_REJECT,ZODIAC_SIGN,LEFT_TWO_MONTH_PLUS,LEFT_AFTER_A_MONTH,REWARD_EARNED,REWARD_RATE,IS_REFERRED
66803,M,0,71,na,,1,0,4,1,0,18,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,4.0,0.67,0
29874,F,0,24,R,588.0,0,0,17,0,0,30,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,13.0,0.43,0
13770,M,0,52,na,556.0,0,0,67,0,0,180,0,0,28,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Virgo,1,0,22.0,0.73,1
15379,F,0,31,R,562.0,0,0,0,0,0,84,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,38.0,1.27,0
31401,M,0,25,na,,0,0,4,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,2.0,0.06999999999999999,0
45162,F,1,25,na,575.0,0,0,27,0,0,70,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,12.0,0.4,1
43808,M,0,29,R,486.0,2,0,132,2,0,255,0,0,19,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,1,67.0,2.23,1
23268,F,0,42,na,488.0,0,0,42,0,0,113,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,30.0,1.0,0
57985,M,1,30,R,461.0,0,0,0,0,0,61,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,24.0,0.8,0
61621,M,0,20,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Leo,1,0,,0.0,0
67984,M,0,50,na,499.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
6411,M,0,23,na,541.0,0,0,51,0,0,94,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,28.0,0.93,0
61700,M,0,24,R,,7,1,14,7,0,29,0,0,19,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,6.0,0.86,0
20576,M,0,31,R,463.0,6,1,54,6,0,178,0,0,18,1,0,0,0,1,2,Weekly,0,0,0,0,Taurus,0,0,48.0,1.6,1
20505,M,1,30,na,,0,0,14,0,0,20,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,0,Cancer,1,0,6.0,0.2,0
65678,M,1,28,R,555.0,0,0,0,0,0,16,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,17.0,0.5700000000000001,0
47137,F,1,45,na,552.0,0,0,0,0,0,79,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,30.0,1.0,0
9913,M,0,49,R,502.0,0,0,0,0,1,131,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,46.0,1.53,0
17521,M,1,47,R,537.0,0,0,0,0,0,152,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,38.0,1.27,0
46708,M,0,31,R,662.0,0,0,0,0,0,142,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,58.0,1.93,0
49204,M,0,27,R,522.0,3,0,37,3,0,175,0,0,18,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,42.0,1.4,0
41375,M,0,48,R,477.0,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,1,1,0,Sagittarius,0,0,28.0,0.93,0
38206,M,1,50,R,494.0,1,0,189,1,0,281,0,0,30,1,1,1,1,1,3,Weekly,0,0,0,0,Pisces,0,0,62.0,2.07,1
54343,F,1,25,R,571.0,1,0,1,1,0,5,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,1.0,0.03,1
20354,F,0,24,R,559.0,43,0,114,43,0,271,0,0,43,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,55.0,1.83,1
69585,F,1,21,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
50640,F,0,35,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
43138,F,0,23,R,515.0,0,0,0,0,0,187,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,60.0,2.0,0
52380,F,1,27,na,,0,0,7,0,0,17,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,1.0,0.03,0
49770,F,1,30,na,601.0,0,0,9,0,0,16,0,0,0,1,1,1,1,0,2,na,0,0,0,0,Gemini,0,0,10.0,1.67,0
24802,F,0,30,na,496.0,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,1.0,0.33,0
19219,M,0,44,na,611.0,55,1,69,55,0,273,0,0,40,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,57.0,1.9,1
37846,F,1,26,na,547.0,0,0,13,0,0,29,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,9.0,0.3,0
62008,M,1,22,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
57838,F,0,46,na,632.0,0,0,0,0,0,161,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,49.0,1.63,0
60860,M,0,32,O,544.0,0,0,5,0,0,12,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,2.0,0.33,1
67274,F,0,58,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
2310,M,1,27,na,,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,3.0,0.1,0
18766,F,0,34,na,560.0,2,0,57,2,0,147,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,37.0,1.23,1
34305,M,1,38,R,622.0,0,0,0,0,0,57,0,0,4,1,1,1,1,0,0,Semi-Monthly,0,0,1,0,Virgo,0,0,26.0,0.87,0
57799,F,1,37,na,455.0,0,0,0,0,0,100,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,21.0,0.7,1
63244,M,1,26,na,,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,6.0,0.2,0
47949,F,0,36,na,,3,1,28,3,0,66,0,0,19,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,16.0,0.76,0
41541,M,1,51,R,,15,2,198,15,0,314,0,0,88,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,67.0,2.23,1
15276,F,1,24,R,535.0,0,0,0,0,0,228,0,0,11,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,65.0,2.17,0
5426,M,0,28,R,,0,0,0,0,0,208,0,0,16,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,64.0,2.13,0
44641,M,0,24,R,,4,1,28,4,0,82,0,0,9,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,15.0,0.58,1
6152,M,1,37,R,474.0,8,0,12,8,0,260,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,65.0,2.17,1
22730,M,1,31,na,,0,0,0,0,0,45,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,17.0,0.5700000000000001,1
29205,M,0,24,R,520.0,6,0,95,6,0,186,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,56.0,1.87,0
65470,M,0,34,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,na,1,0,,0.0,0
25258,M,0,23,R,640.0,10,5,49,10,0,181,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,53.0,1.77,1
43727,M,0,32,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Cancer,0,0,,0.0,0
68451,F,0,28,na,536.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,na,0,0,0,0,Virgo,0,0,,0.0,0
63305,M,1,21,R,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
21523,M,0,37,na,,0,0,1,0,0,3,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.04,1
56900,M,0,28,na,615.0,0,0,0,0,2,234,1,0,22,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,66.0,2.2,0
28946,M,1,22,na,,0,0,0,0,0,27,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,18.0,0.6,0
36822,M,1,20,na,570.0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,1,0,,0.0,0
50073,M,1,51,na,535.0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,3,Monthly,0,0,0,0,Aries,0,0,,0.0,0
18277,F,0,41,na,447.0,2,0,72,2,0,187,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,1,0,47.0,1.57,0
53363,F,0,38,R,465.0,1,0,51,1,0,31,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,24.0,0.96,1
3346,F,0,35,R,602.0,1,0,0,1,1,223,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,72.0,2.4,0
26471,F,1,21,R,621.0,0,0,0,0,0,181,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,71.0,2.37,1
54345,F,0,31,na,597.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
46548,F,0,25,na,544.0,0,0,41,0,0,82,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,29.0,0.97,0
52538,F,0,51,na,683.0,16,4,16,16,0,49,0,0,20,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,15.0,0.5,1
20193,F,0,19,R,647.0,18,2,105,17,0,171,0,0,11,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,37.0,1.23,0
46249,M,1,37,na,399.0,3,0,14,3,0,53,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,30.0,1.0,0
50714,F,0,31,R,,0,0,87,0,0,190,0,0,13,1,0,0,0,1,3,Weekly,0,0,0,0,Gemini,0,0,42.0,1.4,1
24427,M,0,24,R,596.0,0,0,99,0,0,218,0,0,13,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,65.0,2.17,1
34119,F,0,21,R,610.0,0,0,135,0,0,240,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,63.0,2.1,1
61046,M,0,27,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,1.0,0.2,0
15916,F,1,23,O,626.0,0,0,56,0,0,153,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,39.0,1.3,0
25155,M,0,25,na,402.0,5,2,14,5,0,39,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,10.0,0.33,0
49313,F,0,23,O,506.0,0,0,15,0,0,79,0,0,8,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Aquarius,1,0,24.0,0.8,0
216,M,0,40,na,531.0,0,0,0,0,0,163,0,0,12,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,48.0,1.6,0
47466,F,1,29,na,461.0,10,0,15,10,0,18,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,13.0,0.43,1
41168,M,0,43,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,na,1,0,,0.0,0
44023,F,1,24,na,493.0,0,0,3,0,0,15,0,0,1,1,1,1,0,1,3,na,0,0,0,0,na,0,0,2.0,0.06999999999999999,1
39929,M,1,40,na,,0,0,3,0,0,1,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
1034,F,0,37,na,,3,1,49,3,0,116,0,0,5,1,0,0,0,1,2,Monthly,0,0,0,0,Cancer,1,0,36.0,1.2,0
27755,M,1,21,R,500.0,33,1,83,32,0,230,0,0,22,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,20.0,0.67,1
13250,M,0,29,R,,2,0,80,2,0,135,0,0,21,1,0,0,1,0,0,na,0,0,0,1,Virgo,0,0,31.0,1.03,0
22490,M,1,30,na,604.0,0,0,34,0,0,65,0,0,8,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,15.0,0.5,1
40950,M,1,19,na,453.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Pisces,0,0,,0.0,0
41835,M,0,23,O,362.0,5,1,47,5,0,91,0,0,8,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,25.0,0.83,1
52101,M,0,25,R,425.0,1,0,24,1,0,51,0,0,17,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,11.0,0.92,1
7687,M,1,48,R,506.0,6,1,43,6,0,68,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,1,19.0,0.63,1
21420,M,1,21,na,,0,0,15,0,0,28,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,15.0,0.5,0
48325,F,0,22,na,590.0,0,0,3,0,0,8,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.25,0
65268,M,1,25,na,533.0,0,0,8,0,0,15,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,5.0,0.17,0
39714,M,1,34,R,428.0,1,0,15,1,0,51,0,0,11,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,21.0,0.7,1
28811,M,1,26,na,,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.0,0.03,0
35320,M,1,26,na,591.0,0,0,0,0,0,185,1,1,30,1,1,1,1,0,0,Bi-Weekly,0,0,1,0,Gemini,1,0,55.0,1.83,0
63618,M,0,23,na,,0,0,5,0,0,11,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,4.0,0.8,0
48856,M,0,50,R,434.0,0,0,0,0,1,149,0,0,13,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,39.0,1.3,0
10366,F,1,25,na,523.0,0,0,29,0,0,54,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,20.0,0.67,0
69002,F,1,20,na,648.0,0,0,14,0,0,25,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,17.0,0.5700000000000001,0
26036,F,1,33,na,598.0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,8.0,0.27,0
67262,F,0,30,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
66002,F,1,26,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,1,0,,0.0,0
14704,F,0,30,R,498.0,17,3,27,17,0,49,0,0,10,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,18.0,0.6,0
13283,F,0,25,R,544.0,0,0,0,0,0,157,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,52.0,1.73,0
38921,F,1,22,R,530.0,1,0,13,1,0,116,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,40.0,1.33,0
56461,M,1,33,R,,1,0,5,1,0,19,0,0,2,1,1,1,1,0,0,na,0,1,0,0,Aquarius,0,0,3.0,0.5,0
15318,F,0,47,O,554.0,10,0,70,10,0,200,0,0,27,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,45.0,1.5,0
12483,M,0,58,R,554.0,5,2,77,5,0,230,0,0,17,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,52.0,1.73,1
64244,F,0,29,na,499.0,1,0,2,1,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,2.0,0.06999999999999999,0
9601,M,1,31,O,560.0,2,0,111,2,0,205,0,0,32,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,44.0,1.47,1
25535,F,0,60,na,541.0,0,0,0,0,0,158,0,0,9,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,58.0,1.93,1
18588,M,1,58,R,,1,0,90,1,0,107,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,1,21.0,0.7,0
29675,F,0,28,na,565.0,4,1,86,4,0,176,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,39.0,1.3,1
56502,M,0,25,O,,2,1,21,2,0,33,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,9.0,0.75,0
40956,F,1,22,na,437.0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,,0.0,0
3522,M,1,26,R,524.0,0,0,0,0,0,66,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,1,0,29.0,0.97,0
65705,F,0,28,na,545.0,0,0,4,0,0,5,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3.0,0.1,0
50789,M,1,40,na,581.0,0,0,0,0,1,46,1,0,14,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,20.0,0.67,0
33638,F,0,34,R,569.0,0,0,0,0,0,200,0,0,45,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Libra,0,0,56.0,1.87,1
48014,M,0,24,na,559.0,0,0,0,0,2,162,1,0,26,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,58.0,1.93,1
44804,M,0,23,na,561.0,0,0,14,0,0,27,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,9.0,0.3,0
53845,M,0,42,R,,3,0,29,3,0,40,0,0,4,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,1,11.0,0.73,0
3713,M,0,21,R,523.0,50,0,53,50,0,264,0,0,44,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,63.0,2.1,1
6749,M,0,23,na,,0,0,6,0,0,3,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,2.0,0.67,1
54710,M,1,21,na,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,na,0,0,,0.0,0
2440,M,0,28,R,571.0,1,1,27,1,0,86,0,0,18,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,16.0,0.53,1
23533,M,0,25,R,492.0,3,1,62,3,0,125,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,46.0,1.53,1
55187,F,0,29,na,483.0,0,0,8,0,0,21,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,5.0,0.56,0
13810,M,0,20,O,,48,2,111,47,0,263,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,51.0,1.7,1
41158,M,1,21,na,583.0,1,0,3,1,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,1,Leo,0,0,2.0,0.0,0
46758,M,0,25,na,519.0,0,0,9,0,0,17,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,na,1,0,3.0,0.11,0
2041,M,1,34,R,509.0,0,0,0,0,0,193,0,0,8,1,0,0,0,1,3,na,0,0,0,0,Gemini,0,0,55.0,1.83,0
57970,M,1,55,na,464.0,0,0,0,0,0,37,0,0,14,1,1,1,1,0,0,na,0,0,0,0,Aquarius,1,0,13.0,0.43,1
10676,M,1,42,na,613.0,0,0,0,0,0,186,0,0,29,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,67.0,2.23,0
56049,F,1,28,O,,0,0,14,0,0,30,0,0,6,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,9.0,0.75,0
41363,F,0,26,na,493.0,0,0,17,0,0,20,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,11.0,0.37,1
24236,F,0,18,R,640.0,0,0,0,0,0,100,0,0,3,1,1,1,0,1,2,na,0,0,1,0,Cancer,1,0,45.0,1.5,0
24517,F,1,46,na,,1,0,6,1,0,13,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,8.0,0.27,0
16736,F,1,24,na,,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Sagittarius,1,0,4.0,0.13,0
46597,F,1,29,R,616.0,0,0,77,0,0,146,0,0,0,1,1,1,1,0,2,Weekly,0,0,0,0,Taurus,0,0,26.0,0.87,0
68252,F,0,19,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Gemini,0,0,,0.0,0
11934,F,0,44,na,527.0,60,11,92,60,0,300,0,0,39,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Leo,0,0,60.0,2.0,1
61393,M,1,22,na,473.0,0,0,2,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
22616,F,0,39,O,566.0,0,0,0,0,0,201,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,61.0,2.03,0
29286,M,0,45,R,463.0,1,0,50,1,5,237,0,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,66.0,2.2,1
28384,F,0,46,O,568.0,1,0,56,1,0,134,0,0,9,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,1,0,38.0,1.27,1
61895,M,1,59,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,,0.0,0
55993,F,0,19,R,520.0,3,1,15,3,0,21,0,0,5,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,6.0,0.24,0
42183,M,0,22,na,520.0,0,0,9,0,0,11,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0.18,0
1182,F,0,24,R,505.0,4,0,91,4,0,233,0,0,13,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,1,0,57.0,1.9,1
49469,M,1,29,R,603.0,3,2,16,3,0,60,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,10.0,0.33,1
30199,F,0,34,na,478.0,2,1,76,2,0,142,0,0,5,1,1,1,1,1,3,na,0,0,0,0,Gemini,0,0,42.0,1.4,0
43010,M,1,32,na,,0,0,24,0,0,82,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,22.0,0.73,0
13228,F,1,21,na,578.0,0,0,6,0,0,2,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.06999999999999999,1
60579,M,1,20,na,,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,,0.0,0
40351,F,1,29,na,547.0,0,0,0,0,1,76,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,26.0,0.87,0
31397,M,0,24,R,494.0,0,0,9,0,0,68,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,27.0,0.9,1
899,M,0,46,na,570.0,0,0,0,0,0,75,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,26.0,0.87,0
7380,M,0,32,R,543.0,0,0,0,0,0,184,0,0,10,1,1,1,1,1,2,Monthly,0,0,0,0,Aquarius,0,0,60.0,2.0,0
60017,M,0,51,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Gemini,1,0,,0.0,0
16304,M,1,20,na,,0,0,0,0,1,123,0,0,8,1,1,1,1,1,2,Weekly,0,0,0,0,Aries,0,0,42.0,1.4,0
25848,M,0,26,R,610.0,3,3,114,3,0,280,0,0,29,1,1,1,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,60.0,2.0,1
15935,M,0,25,na,518.0,0,0,175,0,0,264,0,0,29,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,59.0,1.97,0
57689,M,1,35,na,716.0,7,0,67,7,0,50,0,0,1,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,56.0,1.87,0
9066,F,1,37,R,524.0,0,0,0,0,0,152,1,0,68,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,50.0,1.67,0
48931,M,1,19,na,,0,0,5,0,0,15,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,3.0,0.38,0
13658,M,1,38,R,563.0,3,0,58,3,0,125,0,0,19,1,1,1,1,0,0,na,0,0,0,0,Sagittarius,0,0,33.0,1.1,1
49413,M,0,28,R,499.0,0,0,0,0,0,189,3,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,66.0,2.2,0
41628,M,0,36,na,519.0,0,0,19,0,0,46,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,13.0,0.43,0
43100,M,0,44,R,572.0,26,3,56,26,0,150,0,0,37,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,29.0,0.97,1
20888,M,0,28,R,559.0,0,0,108,0,0,213,0,0,12,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,62.0,2.07,1
62943,F,0,29,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Pisces,0,0,,0.0,0
7394,F,1,40,na,495.0,1,0,0,0,1,120,0,0,26,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,36.0,1.2,1
25437,F,0,68,O,527.0,0,0,56,0,0,132,0,0,3,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,34.0,1.13,1
1198,F,0,19,na,,0,0,52,0,0,129,0,0,1,1,0,0,1,1,3,Semi-Monthly,0,0,0,0,Taurus,1,0,27.0,0.9,1
21119,F,0,43,na,,0,0,3,0,0,10,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,0
